hex_id,direction,neighbor_id,review_status,crossing_features,blue_pixels_29x29,pink_pixels_29x29,dark_pixels_29x29,signals
2903,ne,3002,reviewed,none,0,0,0,
2903,se,3003,reviewed,none,0,1,0,
2904,s,2905,unreviewed,,0,0,0,
2904,ne,3003,reviewed,none,0,0,0,
2904,se,3004,reviewed,secondary_road,0,42,0,road_candidate
2905,s,2906,unreviewed,,256,32,0,river_candidate;road_candidate
2905,ne,3004,unreviewed,,298,35,0,river_candidate;road_candidate
2905,se,3005,unreviewed,,269,32,0,river_candidate;road_candidate
2906,s,2907,unreviewed,,0,0,0,
2906,ne,3005,unreviewed,,0,1,0,
2906,se,3006,unreviewed,,0,0,0,
2907,s,2908,unreviewed,,0,0,0,
2907,ne,3006,unreviewed,,0,0,140,rail_or_primary_candidate
2907,se,3007,unreviewed,,0,60,56,road_candidate;rail_or_primary_candidate
2908,s,2909,unreviewed,,0,0,0,
2908,ne,3007,unreviewed,,0,0,0,
2908,se,3008,unreviewed,,0,19,0,road_candidate
2909,s,2910,unreviewed,,0,0,0,
2909,ne,3008,unreviewed,,0,0,0,
2909,se,3009,unreviewed,,310,39,0,river_candidate;road_candidate
2910,s,2911,unreviewed,,581,31,2,river_candidate;road_candidate
2910,ne,3009,unreviewed,,332,48,0,river_candidate;road_candidate
2910,se,3010,unreviewed,,346,45,0,river_candidate;road_candidate
2911,s,2912,unreviewed,,0,0,0,
2911,ne,3010,unreviewed,,439,22,9,river_candidate;road_candidate
2911,se,3011,unreviewed,,0,0,0,
2912,s,2913,unreviewed,,0,13,0,road_candidate
2912,ne,3011,unreviewed,,0,20,0,road_candidate
2912,se,3012,unreviewed,,0,0,0,
2913,s,2914,unreviewed,,0,0,0,
2913,ne,3012,unreviewed,,0,1,0,
2913,se,3013,unreviewed,,0,2,0,
2914,s,2915,unreviewed,,261,32,0,river_candidate;road_candidate
2914,ne,3013,unreviewed,,26,26,0,river_candidate;road_candidate
2914,se,3014,unreviewed,,273,40,0,river_candidate;road_candidate
2915,s,2916,unreviewed,,0,18,64,road_candidate;rail_or_primary_candidate
2915,ne,3014,unreviewed,,0,1,0,
2915,se,3015,unreviewed,,0,0,0,
2916,s,2917,unreviewed,,0,0,0,
2916,ne,3015,unreviewed,,0,0,0,
2916,se,3016,unreviewed,,0,27,39,road_candidate;rail_or_primary_candidate
2917,s,2918,unreviewed,,0,0,0,
2917,ne,3016,unreviewed,,0,0,0,
2917,se,3017,unreviewed,,0,0,97,rail_or_primary_candidate
2918,s,2919,unreviewed,,0,0,2,
2918,ne,3017,unreviewed,,0,5,0,road_candidate
2918,se,3018,unreviewed,,0,0,0,
2919,s,2920,unreviewed,,0,26,0,road_candidate
2919,ne,3018,unreviewed,,0,0,0,
2919,se,3019,unreviewed,,0,0,0,
2920,s,2921,unreviewed,,0,0,0,
2920,ne,3019,unreviewed,,0,0,0,
2920,se,3020,unreviewed,,0,0,99,rail_or_primary_candidate
2921,s,2922,unreviewed,,275,38,0,river_candidate;road_candidate
2921,ne,3020,unreviewed,,0,0,0,
2921,se,3021,unreviewed,,0,10,0,road_candidate
2922,s,2923,unreviewed,,0,0,0,
2922,ne,3021,unreviewed,,316,52,0,river_candidate;road_candidate
2922,se,3022,unreviewed,,283,37,0,river_candidate;road_candidate
2923,s,2924,unreviewed,,0,0,0,
2923,ne,3022,unreviewed,,288,38,0,river_candidate;road_candidate
2923,se,3023,unreviewed,,319,63,0,river_candidate;road_candidate
2924,s,2925,unreviewed,,538,36,1,river_candidate;road_candidate
2924,ne,3023,unreviewed,,338,71,0,river_candidate;road_candidate
2924,se,3024,unreviewed,,205,45,79,river_candidate;road_candidate;rail_or_primary_candidate
2925,s,2926,unreviewed,,0,0,81,rail_or_primary_candidate
2925,ne,3024,unreviewed,,494,24,0,river_candidate;road_candidate
2925,se,3025,unreviewed,,0,0,0,
2926,s,2927,unreviewed,,0,0,0,
2926,ne,3025,unreviewed,,0,0,0,
2926,se,3026,unreviewed,,0,3,0,
2927,s,2928,unreviewed,,187,10,0,river_candidate;road_candidate
2927,ne,3026,unreviewed,,0,1,43,rail_or_primary_candidate
2927,se,3027,unreviewed,,282,49,0,river_candidate;road_candidate
2928,s,2929,unreviewed,,0,4,0,
2928,ne,3027,unreviewed,,6,10,0,road_candidate
2928,se,3028,unreviewed,,0,0,0,
2929,s,2930,unreviewed,,0,0,0,
2929,ne,3028,unreviewed,,0,50,38,road_candidate;rail_or_primary_candidate
2929,se,3029,unreviewed,,0,0,0,
2930,s,2931,unreviewed,,0,30,0,road_candidate
2930,ne,3029,unreviewed,,0,0,0,
2930,se,3030,unreviewed,,0,0,112,rail_or_primary_candidate
2931,s,2932,unreviewed,,0,1,0,
2931,ne,3030,unreviewed,,0,0,0,
2931,se,3031,unreviewed,,0,0,0,
2932,s,2933,unreviewed,,0,0,0,
2932,ne,3031,unreviewed,,0,2,0,
2932,se,3032,unreviewed,,0,2,0,
2933,s,2934,unreviewed,,0,0,0,
2933,ne,3032,unreviewed,,0,1,94,rail_or_primary_candidate
2933,se,3033,unreviewed,,0,1,2,
2934,ne,3033,unreviewed,,0,46,0,road_candidate
2934,se,3034,unreviewed,,6,19,0,road_candidate
3000,s,3001,reviewed,none,0,0,0,
3000,ne,3100,reviewed,none,0,2,0,
3000,se,3101,reviewed,none,0,2,0,
3001,s,3002,reviewed,none,0,0,0,
3001,ne,3101,reviewed,none,0,0,0,
3001,se,3102,reviewed,none,0,1,0,
3002,s,3003,reviewed,railroad,0,3,54,rail_or_primary_candidate
3002,ne,3102,reviewed,none,0,0,0,
3002,se,3103,unreviewed,,0,1,0,
3003,s,3004,reviewed,none,0,0,0,
3003,ne,3103,unreviewed,,0,0,0,
3003,se,3104,unreviewed,,0,0,48,rail_or_primary_candidate
3004,s,3005,unreviewed,,0,2,0,
3004,ne,3104,unreviewed,,0,45,0,road_candidate
3004,se,3105,unreviewed,,0,0,0,
3005,s,3006,unreviewed,,0,14,4,road_candidate
3005,ne,3105,unreviewed,,0,19,0,road_candidate
3005,se,3106,unreviewed,,285,54,0,river_candidate;road_candidate
3006,s,3007,unreviewed,,0,40,4,road_candidate
3006,ne,3106,unreviewed,,308,30,0,river_candidate;road_candidate
3006,se,3107,unreviewed,,303,31,0,river_candidate;road_candidate
3007,s,3008,unreviewed,,0,0,0,
3007,ne,3107,unreviewed,,224,25,46,river_candidate;road_candidate;rail_or_primary_candidate
3007,se,3108,unreviewed,,246,66,0,river_candidate;road_candidate
3008,s,3009,unreviewed,,210,64,1,river_candidate;road_candidate
3008,ne,3108,unreviewed,,345,54,0,river_candidate;road_candidate
3008,se,3109,unreviewed,,327,48,0,river_candidate;road_candidate
3009,s,3010,unreviewed,,0,21,0,road_candidate
3009,ne,3109,unreviewed,,0,14,0,road_candidate
3009,se,3110,unreviewed,,0,5,0,road_candidate
3010,s,3011,unreviewed,,447,57,0,river_candidate;road_candidate
3010,ne,3110,unreviewed,,0,9,0,road_candidate
3010,se,3111,unreviewed,,233,69,0,river_candidate;road_candidate
3011,s,3012,unreviewed,,0,1,0,
3011,ne,3111,unreviewed,,591,29,0,river_candidate;road_candidate
3011,se,3112,unreviewed,,574,22,0,river_candidate;road_candidate
3012,s,3013,unreviewed,,0,0,0,
3012,ne,3112,unreviewed,,609,18,0,river_candidate;road_candidate
3012,se,3113,unreviewed,,604,29,0,river_candidate;road_candidate
3013,s,3014,unreviewed,,266,30,0,river_candidate;road_candidate
3013,ne,3113,unreviewed,,590,29,0,river_candidate;road_candidate
3013,se,3114,unreviewed,,596,38,0,river_candidate;road_candidate
3014,s,3015,unreviewed,,0,0,0,
3014,ne,3114,unreviewed,,605,26,0,river_candidate;road_candidate
3014,se,3115,unreviewed,,0,2,0,
3015,s,3016,unreviewed,,203,39,0,river_candidate;road_candidate
3015,ne,3115,unreviewed,,0,0,0,
3015,se,3116,unreviewed,,335,31,0,river_candidate;road_candidate
3016,s,3017,unreviewed,,0,38,65,road_candidate;rail_or_primary_candidate
3016,ne,3116,unreviewed,,0,3,0,
3016,se,3117,unreviewed,,0,12,0,road_candidate
3017,s,3018,unreviewed,,0,0,0,
3017,ne,3117,unreviewed,,0,0,0,
3017,se,3118,unreviewed,,0,26,70,road_candidate;rail_or_primary_candidate
3018,s,3019,unreviewed,,0,0,0,
3018,ne,3118,unreviewed,,0,0,0,
3018,se,3119,unreviewed,,0,0,0,
3019,s,3020,unreviewed,,0,0,0,
3019,ne,3119,unreviewed,,0,3,0,
3019,se,3120,unreviewed,,0,0,0,
3020,s,3021,unreviewed,,0,0,0,
3020,ne,3120,unreviewed,,0,0,0,
3020,se,3121,unreviewed,,0,0,0,
3021,s,3022,unreviewed,,0,33,3,road_candidate
3021,ne,3121,unreviewed,,233,25,0,river_candidate;road_candidate
3021,se,3122,unreviewed,,296,46,0,river_candidate;road_candidate
3022,s,3023,unreviewed,,264,43,0,river_candidate;road_candidate
3022,ne,3122,unreviewed,,311,46,0,river_candidate;road_candidate
3022,se,3123,unreviewed,,242,59,0,river_candidate;road_candidate
3023,s,3024,unreviewed,,0,0,0,
3023,ne,3123,unreviewed,,0,0,0,
3023,se,3124,unreviewed,,0,1,0,
3024,s,3025,unreviewed,,551,23,2,river_candidate;road_candidate
3024,ne,3124,unreviewed,,0,31,58,road_candidate;rail_or_primary_candidate
3024,se,3125,unreviewed,,0,0,0,
3025,s,3026,unreviewed,,0,8,0,road_candidate
3025,ne,3125,unreviewed,,607,32,0,river_candidate;road_candidate
3025,se,3126,unreviewed,,618,20,0,river_candidate;road_candidate
3026,s,3027,unreviewed,,260,41,0,river_candidate;road_candidate
3026,ne,3126,unreviewed,,613,34,0,river_candidate;road_candidate
3026,se,3127,unreviewed,,266,53,48,river_candidate;road_candidate;rail_or_primary_candidate
3027,s,3028,unreviewed,,0,0,0,
3027,ne,3127,unreviewed,,0,1,0,
3027,se,3128,unreviewed,,0,0,0,
3028,s,3029,unreviewed,,0,10,0,road_candidate
3028,ne,3128,unreviewed,,0,0,0,
3028,se,3129,unreviewed,,0,48,45,road_candidate;rail_or_primary_candidate
3029,s,3030,unreviewed,,0,0,0,
3029,ne,3129,unreviewed,,0,3,134,rail_or_primary_candidate
3029,se,3130,unreviewed,,0,0,0,
3030,s,3031,unreviewed,,0,0,0,
3030,ne,3130,unreviewed,,0,0,191,rail_or_primary_candidate
3030,se,3131,unreviewed,,0,0,0,
3031,s,3032,unreviewed,,0,0,0,
3031,ne,3131,unreviewed,,0,0,0,
3031,se,3132,unreviewed,,0,0,0,
3032,s,3033,unreviewed,,0,5,51,road_candidate;rail_or_primary_candidate
3032,ne,3132,unreviewed,,0,0,0,
3032,se,3133,unreviewed,,0,2,78,rail_or_primary_candidate
3033,s,3034,unreviewed,,1,129,50,road_candidate;rail_or_primary_candidate
3033,ne,3133,unreviewed,,0,233,5,road_candidate
3033,se,3134,unreviewed,,259,35,3,river_candidate;road_candidate
3034,ne,3134,unreviewed,,286,8,0,river_candidate;road_candidate
3100,s,3101,reviewed,none,0,0,0,
3100,se,3200,reviewed,minor_river,260,32,0,river_candidate;road_candidate
3101,s,3102,reviewed,none,0,12,0,road_candidate
3101,ne,3200,reviewed,minor_river,327,39,0,river_candidate;road_candidate
3101,se,3201,reviewed,minor_river,308,44,0,river_candidate;road_candidate
3102,s,3103,unreviewed,,0,0,0,
3102,ne,3201,reviewed,minor_river,295,32,0,river_candidate;road_candidate
3102,se,3202,reviewed,minor_river,298,28,0,river_candidate;road_candidate
3103,s,3104,unreviewed,,0,0,0,
3103,ne,3202,unreviewed,,372,69,0,river_candidate;road_candidate
3103,se,3203,unreviewed,,352,50,0,river_candidate;road_candidate
3104,s,3105,unreviewed,,0,7,3,road_candidate
3104,ne,3203,unreviewed,,265,31,0,river_candidate;road_candidate
3104,se,3204,unreviewed,,246,73,10,river_candidate;road_candidate;rail_or_primary_candidate
3105,s,3106,unreviewed,,280,46,1,river_candidate;road_candidate
3105,ne,3204,unreviewed,,302,42,0,river_candidate;road_candidate
3105,se,3205,unreviewed,,298,47,0,river_candidate;road_candidate
3106,s,3107,unreviewed,,0,0,4,
3106,ne,3205,unreviewed,,297,56,0,river_candidate;road_candidate
3106,se,3206,unreviewed,,0,14,0,road_candidate
3107,s,3108,unreviewed,,0,0,1,
3107,ne,3206,unreviewed,,0,20,58,road_candidate;rail_or_primary_candidate
3107,se,3207,unreviewed,,0,5,0,road_candidate
3108,s,3109,unreviewed,,0,11,0,road_candidate
3108,ne,3207,unreviewed,,0,31,0,road_candidate
3108,se,3208,unreviewed,,0,7,0,road_candidate
3109,s,3110,unreviewed,,0,5,2,road_candidate
3109,ne,3208,unreviewed,,0,24,0,road_candidate
3109,se,3209,unreviewed,,0,11,0,road_candidate
3110,s,3111,unreviewed,,249,33,0,river_candidate;road_candidate
3110,ne,3209,unreviewed,,0,0,4,
3110,se,3210,unreviewed,,243,78,0,river_candidate;road_candidate
3111,s,3112,unreviewed,,0,31,10,road_candidate;rail_or_primary_candidate
3111,ne,3210,unreviewed,,0,21,0,road_candidate
3111,se,3211,unreviewed,,0,0,171,rail_or_primary_candidate
3112,s,3113,unreviewed,,0,0,0,
3112,ne,3211,unreviewed,,0,0,0,
3112,se,3212,unreviewed,,0,35,0,road_candidate
3113,s,3114,unreviewed,,0,0,0,
3113,ne,3212,unreviewed,,0,4,0,
3113,se,3213,unreviewed,,0,0,0,
3114,s,3115,unreviewed,,582,28,3,river_candidate;road_candidate
3114,ne,3213,unreviewed,,19,9,1,road_candidate
3114,se,3214,unreviewed,,609,42,0,river_candidate;road_candidate
3115,s,3116,unreviewed,,278,31,0,river_candidate;road_candidate
3115,ne,3214,unreviewed,,0,1,0,
3115,se,3215,unreviewed,,269,30,0,river_candidate;road_candidate
3116,s,3117,unreviewed,,0,0,0,
3116,ne,3215,unreviewed,,0,31,0,road_candidate
3116,se,3216,unreviewed,,0,2,0,
3117,s,3118,unreviewed,,0,0,0,
3117,ne,3216,unreviewed,,0,0,0,
3117,se,3217,unreviewed,,0,12,0,road_candidate
3118,s,3119,unreviewed,,0,27,59,road_candidate;rail_or_primary_candidate
3118,ne,3217,unreviewed,,0,3,0,
3118,se,3218,unreviewed,,0,0,0,
3119,s,3120,unreviewed,,0,0,0,
3119,ne,3218,unreviewed,,0,0,0,
3119,se,3219,unreviewed,,0,29,59,road_candidate;rail_or_primary_candidate
3120,s,3121,unreviewed,,0,0,0,
3120,ne,3219,unreviewed,,0,3,0,
3120,se,3220,unreviewed,,0,0,0,
3121,s,3122,unreviewed,,2,8,0,road_candidate
3121,ne,3220,unreviewed,,0,0,0,
3121,se,3221,unreviewed,,0,1,0,
3122,s,3123,unreviewed,,3,13,0,road_candidate
3122,ne,3221,unreviewed,,0,1,0,
3122,se,3222,unreviewed,,0,1,0,
3123,s,3124,unreviewed,,0,40,70,road_candidate;rail_or_primary_candidate
3123,ne,3222,unreviewed,,0,28,71,road_candidate;rail_or_primary_candidate
3123,se,3223,unreviewed,,0,0,0,
3124,s,3125,unreviewed,,0,0,0,
3124,ne,3223,unreviewed,,0,0,0,
3124,se,3224,unreviewed,,0,14,0,road_candidate
3125,s,3126,unreviewed,,0,1,0,
3125,ne,3224,unreviewed,,0,0,0,
3125,se,3225,unreviewed,,0,3,0,
3126,s,3127,unreviewed,,386,16,7,river_candidate;road_candidate
3126,ne,3225,unreviewed,,0,2,0,
3126,se,3226,unreviewed,,627,33,0,river_candidate;road_candidate
3127,s,3128,unreviewed,,0,0,0,
3127,ne,3226,unreviewed,,0,0,0,
3127,se,3227,unreviewed,,0,2,51,rail_or_primary_candidate
3128,s,3129,unreviewed,,0,0,0,
3128,ne,3227,unreviewed,,0,2,0,
3128,se,3228,unreviewed,,0,0,0,
3129,s,3130,unreviewed,,0,1,51,rail_or_primary_candidate
3129,ne,3228,unreviewed,,0,26,70,road_candidate;rail_or_primary_candidate
3129,se,3229,unreviewed,,0,18,129,road_candidate;rail_or_primary_candidate
3130,s,3131,unreviewed,,0,56,6,road_candidate
3130,ne,3229,unreviewed,,0,15,0,road_candidate
3130,se,3230,unreviewed,,0,2,0,
3131,s,3132,unreviewed,,0,24,1,road_candidate
3131,ne,3230,unreviewed,,0,4,0,
3131,se,3231,unreviewed,,0,0,0,
3132,s,3133,unreviewed,,0,17,2,road_candidate
3132,ne,3231,unreviewed,,0,1,0,
3132,se,3232,unreviewed,,0,0,0,
3133,s,3134,unreviewed,,83,49,85,river_candidate;road_candidate;rail_or_primary_candidate
3133,ne,3232,unreviewed,,0,7,55,road_candidate;rail_or_primary_candidate
3133,se,3233,unreviewed,,0,232,0,road_candidate
3134,ne,3233,unreviewed,,281,29,121,river_candidate;road_candidate;rail_or_primary_candidate
3134,se,3234,unreviewed,,686,12,13,river_candidate;road_candidate;rail_or_primary_candidate
3200,s,3201,reviewed,railroad,0,0,14,rail_or_primary_candidate
3200,ne,3300,reviewed,railroad,0,1,46,rail_or_primary_candidate
3200,se,3301,reviewed,secondary_road,0,20,0,road_candidate
3201,s,3202,reviewed,railroad,0,1,33,rail_or_primary_candidate
3201,ne,3301,reviewed,none,0,0,0,
3201,se,3302,reviewed,none,0,0,0,
3202,s,3203,reviewed,none,0,0,0,
3202,ne,3302,reviewed,none,0,0,0,
3202,se,3303,reviewed,none,0,0,0,
3203,s,3204,reviewed,none,0,0,0,
3203,ne,3303,reviewed,none,0,2,0,
3203,se,3304,reviewed,none,0,0,0,
3204,s,3205,unreviewed,,0,10,0,road_candidate
3204,ne,3304,reviewed,secondary_road,0,39,0,road_candidate
3204,se,3305,unreviewed,,0,0,0,
3205,s,3206,unreviewed,,323,71,0,river_candidate;road_candidate
3205,ne,3305,unreviewed,,0,18,0,road_candidate
3205,se,3306,unreviewed,,0,13,0,road_candidate
3206,s,3207,unreviewed,,0,0,0,
3206,ne,3306,unreviewed,,252,53,0,river_candidate;road_candidate
3206,se,3307,unreviewed,,0,22,63,road_candidate;rail_or_primary_candidate
3207,s,3208,unreviewed,,0,0,0,
3207,ne,3307,unreviewed,,0,36,0,road_candidate
3207,se,3308,unreviewed,,0,0,0,
3208,s,3209,unreviewed,,0,5,0,road_candidate
3208,ne,3308,unreviewed,,0,2,142,rail_or_primary_candidate
3208,se,3309,unreviewed,,0,11,0,road_candidate
3209,s,3210,unreviewed,,0,23,3,road_candidate
3209,ne,3309,unreviewed,,0,21,3,road_candidate
3209,se,3310,unreviewed,,0,20,0,road_candidate
3210,s,3211,unreviewed,,0,0,0,
3210,ne,3310,unreviewed,,0,0,0,
3210,se,3311,unreviewed,,0,0,0,
3211,s,3212,unreviewed,,0,5,0,road_candidate
3211,ne,3311,unreviewed,,0,0,0,
3211,se,3312,unreviewed,,0,1,0,
3212,s,3213,unreviewed,,0,0,0,
3212,ne,3312,unreviewed,,0,7,0,road_candidate
3212,se,3313,unreviewed,,0,0,0,
3213,s,3214,unreviewed,,649,30,4,river_candidate;road_candidate
3213,ne,3313,unreviewed,,0,4,92,rail_or_primary_candidate
3213,se,3314,unreviewed,,0,3,0,
3214,s,3215,unreviewed,,261,44,0,river_candidate;road_candidate
3214,ne,3314,unreviewed,,600,29,0,river_candidate;road_candidate
3214,se,3315,unreviewed,,324,36,0,river_candidate;road_candidate
3215,s,3216,unreviewed,,0,0,0,
3215,ne,3315,unreviewed,,0,5,0,road_candidate
3215,se,3316,unreviewed,,0,0,0,
3216,s,3217,unreviewed,,0,3,0,
3216,ne,3316,unreviewed,,0,0,0,
3216,se,3317,unreviewed,,0,0,0,
3217,s,3218,unreviewed,,0,16,3,road_candidate
3217,ne,3317,unreviewed,,0,0,0,
3217,se,3318,unreviewed,,0,0,0,
3218,s,3219,unreviewed,,0,0,0,
3218,ne,3318,unreviewed,,0,0,0,
3218,se,3319,unreviewed,,0,18,0,road_candidate
3219,s,3220,unreviewed,,0,18,69,road_candidate;rail_or_primary_candidate
3219,ne,3319,unreviewed,,0,0,0,
3219,se,3320,unreviewed,,0,0,0,
3220,s,3221,unreviewed,,0,0,0,
3220,ne,3320,unreviewed,,0,0,0,
3220,se,3321,unreviewed,,0,20,60,road_candidate;rail_or_primary_candidate
3221,s,3222,unreviewed,,0,0,0,
3221,ne,3321,unreviewed,,0,0,0,
3221,se,3322,unreviewed,,0,1,154,rail_or_primary_candidate
3222,s,3223,unreviewed,,0,0,0,
3222,ne,3322,unreviewed,,0,55,40,road_candidate;rail_or_primary_candidate
3222,se,3323,unreviewed,,0,2,0,
3223,s,3224,unreviewed,,0,0,0,
3223,ne,3323,unreviewed,,0,0,0,
3223,se,3324,unreviewed,,0,3,0,
3224,s,3225,unreviewed,,17,32,1,road_candidate
3224,ne,3324,unreviewed,,242,46,0,river_candidate;road_candidate
3224,se,3325,unreviewed,,321,38,0,river_candidate;road_candidate
3225,s,3226,unreviewed,,554,21,2,river_candidate;road_candidate
3225,ne,3325,unreviewed,,310,44,0,river_candidate;road_candidate
3225,se,3326,unreviewed,,221,73,0,river_candidate;road_candidate
3226,s,3227,unreviewed,,0,0,0,
3226,ne,3326,unreviewed,,541,22,0,river_candidate;road_candidate
3226,se,3327,unreviewed,,0,0,180,rail_or_primary_candidate
3227,s,3228,unreviewed,,0,21,67,road_candidate;rail_or_primary_candidate
3227,ne,3327,unreviewed,,0,0,0,
3227,se,3328,unreviewed,,0,23,74,road_candidate;rail_or_primary_candidate
3228,s,3229,unreviewed,,0,0,55,rail_or_primary_candidate
3228,ne,3328,unreviewed,,0,0,0,
3228,se,3329,unreviewed,,0,0,0,
3229,s,3230,unreviewed,,0,25,3,road_candidate
3229,ne,3329,unreviewed,,0,0,0,
3229,se,3330,unreviewed,,0,1,51,rail_or_primary_candidate
3230,s,3231,unreviewed,,0,0,0,
3230,ne,3330,unreviewed,,0,0,0,
3230,se,3331,unreviewed,,0,203,3,road_candidate
3231,s,3232,unreviewed,,0,0,0,
3231,ne,3331,unreviewed,,0,210,4,road_candidate
3231,se,3332,unreviewed,,0,0,0,
3232,s,3233,unreviewed,,0,1,0,
3232,ne,3332,unreviewed,,0,0,0,
3232,se,3333,unreviewed,,0,6,71,road_candidate;rail_or_primary_candidate
3233,s,3234,unreviewed,,548,47,0,river_candidate;road_candidate
3233,ne,3333,unreviewed,,0,1,86,rail_or_primary_candidate
3233,se,3334,unreviewed,,1,0,0,
3234,ne,3334,unreviewed,,612,13,0,river_candidate;road_candidate
3234,se,3335,unreviewed,,0,29,0,road_candidate
3241,ne,3341,unreviewed,,0,2,0,
3241,se,3342,unreviewed,,0,0,98,rail_or_primary_candidate
3300,s,3301,reviewed,none,0,0,0,
3300,se,3400,reviewed,railroad,0,0,0,
3301,s,3302,reviewed,secondary_road,0,26,1,road_candidate
3301,ne,3400,reviewed,none,0,0,0,
3301,se,3401,reviewed,none,0,0,0,
3302,s,3303,reviewed,none,0,0,0,
3302,ne,3401,reviewed,none,0,0,0,
3302,se,3402,reviewed,secondary_road,0,13,0,road_candidate
3303,s,3304,reviewed,none,0,0,0,
3303,ne,3402,reviewed,none,0,1,0,
3303,se,3403,reviewed,none,0,1,0,
3304,s,3305,unreviewed,,0,2,0,
3304,ne,3403,reviewed,none,0,1,0,
3304,se,3404,reviewed,secondary_road,0,37,0,road_candidate
3305,s,3306,unreviewed,,0,0,0,
3305,ne,3404,unreviewed,,0,0,0,
3305,se,3405,unreviewed,,0,0,0,
3306,s,3307,unreviewed,,0,1,66,rail_or_primary_candidate
3306,ne,3405,unreviewed,,0,1,0,
3306,se,3406,unreviewed,,0,0,8,
3307,s,3308,unreviewed,,0,6,0,road_candidate
3307,ne,3406,unreviewed,,0,56,96,road_candidate;rail_or_primary_candidate
3307,se,3407,unreviewed,,0,3,0,
3308,s,3309,unreviewed,,0,1,68,rail_or_primary_candidate
3308,ne,3407,unreviewed,,0,5,51,road_candidate;rail_or_primary_candidate
3308,se,3408,unreviewed,,0,1,4,
3309,s,3310,unreviewed,,0,0,0,
3309,ne,3408,unreviewed,,0,14,0,road_candidate
3309,se,3409,unreviewed,,0,1,63,rail_or_primary_candidate
3310,s,3311,unreviewed,,0,0,0,
3310,ne,3409,unreviewed,,0,0,0,
3310,se,3410,unreviewed,,0,0,0,
3311,s,3312,unreviewed,,0,0,0,
3311,ne,3410,unreviewed,,0,0,0,
3311,se,3411,unreviewed,,0,0,0,
3312,s,3313,unreviewed,,0,0,0,
3312,ne,3411,unreviewed,,0,21,0,road_candidate
3312,se,3412,unreviewed,,0,2,0,
3313,s,3314,unreviewed,,0,0,0,
3313,ne,3412,unreviewed,,0,0,0,
3313,se,3413,unreviewed,,0,0,0,
3314,s,3315,unreviewed,,557,30,1,river_candidate;road_candidate
3314,ne,3413,unreviewed,,0,0,0,
3314,se,3414,unreviewed,,0,0,0,
3315,s,3316,unreviewed,,0,0,0,
3315,ne,3414,unreviewed,,463,65,0,river_candidate;road_candidate
3315,se,3415,unreviewed,,0,0,110,rail_or_primary_candidate
3316,s,3317,unreviewed,,0,0,0,
3316,ne,3415,unreviewed,,0,2,0,
3316,se,3416,unreviewed,,0,2,0,
3317,s,3318,unreviewed,,0,0,0,
3317,ne,3416,unreviewed,,0,0,0,
3317,se,3417,unreviewed,,0,2,0,
3318,s,3319,unreviewed,,0,0,0,
3318,ne,3417,unreviewed,,0,0,0,
3318,se,3418,unreviewed,,0,0,0,
3319,s,3320,unreviewed,,0,2,0,
3319,ne,3418,unreviewed,,0,3,0,
3319,se,3419,unreviewed,,0,4,0,
3320,s,3321,unreviewed,,0,0,0,
3320,ne,3419,unreviewed,,0,3,0,
3320,se,3420,unreviewed,,0,1,0,
3321,s,3322,unreviewed,,0,29,116,road_candidate;rail_or_primary_candidate
3321,ne,3420,unreviewed,,0,0,0,
3321,se,3421,unreviewed,,0,0,0,
3322,s,3323,unreviewed,,0,15,61,road_candidate;rail_or_primary_candidate
3322,ne,3421,unreviewed,,0,17,0,road_candidate
3322,se,3422,unreviewed,,0,63,30,road_candidate;rail_or_primary_candidate
3323,s,3324,unreviewed,,0,7,34,road_candidate;rail_or_primary_candidate
3323,ne,3422,unreviewed,,0,0,0,
3323,se,3423,unreviewed,,0,0,0,
3324,s,3325,unreviewed,,0,11,67,road_candidate;rail_or_primary_candidate
3324,ne,3423,unreviewed,,0,0,0,
3324,se,3424,unreviewed,,0,0,0,
3325,s,3326,unreviewed,,0,15,38,road_candidate;rail_or_primary_candidate
3325,ne,3424,unreviewed,,0,20,0,road_candidate
3325,se,3425,unreviewed,,0,0,0,
3326,s,3327,unreviewed,,428,62,73,river_candidate;road_candidate;rail_or_primary_candidate
3326,ne,3425,unreviewed,,0,1,0,
3326,se,3426,unreviewed,,0,2,0,
3327,s,3328,unreviewed,,0,34,55,road_candidate;rail_or_primary_candidate
3327,ne,3426,unreviewed,,573,24,0,river_candidate;road_candidate
3327,se,3427,unreviewed,,0,30,58,road_candidate;rail_or_primary_candidate
3328,s,3329,unreviewed,,0,19,3,road_candidate
3328,ne,3427,unreviewed,,0,0,0,
3328,se,3428,unreviewed,,0,0,0,
3329,s,3330,unreviewed,,0,23,2,road_candidate
3329,ne,3428,unreviewed,,0,0,0,
3329,se,3429,unreviewed,,194,52,0,river_candidate;road_candidate
3330,s,3331,unreviewed,,0,131,56,road_candidate;rail_or_primary_candidate
3330,ne,3429,unreviewed,,0,1,0,
3330,se,3430,unreviewed,,0,0,34,rail_or_primary_candidate
3331,s,3332,unreviewed,,0,192,56,road_candidate;rail_or_primary_candidate
3331,ne,3430,unreviewed,,0,210,1,road_candidate
3331,se,3431,unreviewed,,0,188,14,road_candidate;rail_or_primary_candidate
3332,s,3333,unreviewed,,0,0,89,rail_or_primary_candidate
3332,ne,3431,unreviewed,,0,0,0,
3332,se,3432,unreviewed,,0,8,2,road_candidate
3333,s,3334,unreviewed,,1,2,3,
