hex_id,direction,neighbor_id,review_status,crossing_features,source_ref
3511,se,3611,unreviewed,,
3512,s,3513,unreviewed,,
3512,ne,3611,unreviewed,,
3512,se,3612,unreviewed,,
3513,s,3514,unreviewed,,
3513,ne,3612,unreviewed,,
3513,se,3613,unreviewed,,
3514,s,3515,unreviewed,,
3514,ne,3613,unreviewed,,
3514,se,3614,unreviewed,,
3515,s,3516,unreviewed,,
3515,ne,3614,unreviewed,,
3515,se,3615,unreviewed,,
3516,s,3517,unreviewed,,
3516,ne,3615,unreviewed,,
3516,se,3616,unreviewed,,
3517,s,3518,unreviewed,,
3517,ne,3616,unreviewed,,
3517,se,3617,unreviewed,,
3518,s,3519,unreviewed,,
3518,ne,3617,unreviewed,,
3518,se,3618,unreviewed,,
3519,s,3520,unreviewed,,
3519,ne,3618,unreviewed,,
3519,se,3619,unreviewed,,
3520,s,3521,unreviewed,,
3520,ne,3619,unreviewed,,
3520,se,3620,unreviewed,,
3521,s,3522,unreviewed,,
3521,ne,3620,unreviewed,,
3521,se,3621,unreviewed,,
3522,s,3523,unreviewed,,
3522,ne,3621,unreviewed,,
3522,se,3622,unreviewed,,
3523,s,3524,unreviewed,,
3523,ne,3622,unreviewed,,
3523,se,3623,unreviewed,,
3524,s,3525,unreviewed,,
3524,ne,3623,unreviewed,,
3524,se,3624,unreviewed,,
3525,s,3526,unreviewed,,
3525,ne,3624,unreviewed,,
3525,se,3625,unreviewed,,
3526,s,3527,unreviewed,,
3526,ne,3625,unreviewed,,
3526,se,3626,unreviewed,,
3527,s,3528,unreviewed,,
3527,ne,3626,unreviewed,,
3527,se,3627,unreviewed,,
3528,s,3529,unreviewed,,
3528,ne,3627,unreviewed,,
3528,se,3628,unreviewed,,
3529,s,3530,unreviewed,,
3529,ne,3628,unreviewed,,
3529,se,3629,unreviewed,,
3530,s,3531,unreviewed,,
3530,ne,3629,unreviewed,,
3530,se,3630,unreviewed,,
3531,s,3532,unreviewed,,
3531,ne,3630,unreviewed,,
3531,se,3631,unreviewed,,
3532,s,3533,unreviewed,,
3532,ne,3631,unreviewed,,
3532,se,3632,unreviewed,,
3533,s,3534,unreviewed,,
3533,ne,3632,unreviewed,,
3533,se,3633,unreviewed,,
3534,s,3535,unreviewed,,
3534,ne,3633,unreviewed,,
3534,se,3634,unreviewed,,
3535,s,3536,unreviewed,,
3535,ne,3634,unreviewed,,
3535,se,3635,unreviewed,,
3536,s,3537,unreviewed,,
3536,ne,3635,unreviewed,,
3536,se,3636,unreviewed,,
3537,s,3538,unreviewed,,
3537,ne,3636,unreviewed,,
3537,se,3637,unreviewed,,
3538,s,3539,unreviewed,,
3538,ne,3637,unreviewed,,
3538,se,3638,unreviewed,,
3539,s,3540,unreviewed,,
3539,ne,3638,unreviewed,,
3539,se,3639,unreviewed,,
3540,s,3541,unreviewed,,
3540,ne,3639,unreviewed,,
3540,se,3640,unreviewed,,
3541,s,3542,unreviewed,,
3541,ne,3640,unreviewed,,
3541,se,3641,unreviewed,,
3542,ne,3641,unreviewed,,
3542,se,3642,unreviewed,,
3600,s,3601,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3600,ne,3700,unreviewed,,
3600,se,3701,unreviewed,,
3601,s,3602,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2420-3250 y80-550
3601,ne,3701,unreviewed,,
3601,se,3702,unreviewed,,
3602,s,3603,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3602,ne,3702,unreviewed,,
3602,se,3703,unreviewed,,
3603,s,3604,reviewed,secondary_road,Stal42_Map_west-FINAL-150 Q12.jpg crop x2130-2850 y380-990
3603,ne,3703,unreviewed,,
3603,se,3704,unreviewed,,
3604,s,3605,unreviewed,,
3604,ne,3704,unreviewed,,
3604,se,3705,unreviewed,,
3605,s,3606,unreviewed,,
3605,ne,3705,unreviewed,,
3605,se,3706,unreviewed,,
3606,s,3607,unreviewed,,
3606,ne,3706,unreviewed,,
3606,se,3707,unreviewed,,
3607,s,3608,unreviewed,,
3607,ne,3707,unreviewed,,
3607,se,3708,unreviewed,,
3608,s,3609,unreviewed,,
3608,ne,3708,unreviewed,,
3608,se,3709,unreviewed,,
3609,s,3610,unreviewed,,
3609,ne,3709,unreviewed,,
3609,se,3710,unreviewed,,
3610,s,3611,unreviewed,,
3610,ne,3710,unreviewed,,
3610,se,3711,unreviewed,,
3611,s,3612,unreviewed,,
3611,ne,3711,unreviewed,,
3611,se,3712,unreviewed,,
3612,s,3613,unreviewed,,
3612,ne,3712,unreviewed,,
3612,se,3713,unreviewed,,
3613,s,3614,unreviewed,,
3613,ne,3713,unreviewed,,
3613,se,3714,unreviewed,,
3614,s,3615,unreviewed,,
3614,ne,3714,unreviewed,,
3614,se,3715,unreviewed,,
3615,s,3616,unreviewed,,
3615,ne,3715,unreviewed,,
3615,se,3716,unreviewed,,
3616,s,3617,unreviewed,,
3616,ne,3716,unreviewed,,
3616,se,3717,unreviewed,,
3617,s,3618,unreviewed,,
3617,ne,3717,unreviewed,,
3617,se,3718,unreviewed,,
3618,s,3619,unreviewed,,
3618,ne,3718,unreviewed,,
3618,se,3719,unreviewed,,
3619,s,3620,unreviewed,,
3619,ne,3719,unreviewed,,
3619,se,3720,unreviewed,,
3620,s,3621,unreviewed,,
3620,ne,3720,unreviewed,,
3620,se,3721,unreviewed,,
3621,s,3622,unreviewed,,
3621,ne,3721,unreviewed,,
3621,se,3722,unreviewed,,
3622,s,3623,unreviewed,,
3622,ne,3722,unreviewed,,
3622,se,3723,unreviewed,,
3623,s,3624,unreviewed,,
3623,ne,3723,unreviewed,,
3623,se,3724,unreviewed,,
3624,s,3625,unreviewed,,
3624,ne,3724,unreviewed,,
3624,se,3725,unreviewed,,
3625,s,3626,unreviewed,,
3625,ne,3725,unreviewed,,
3625,se,3726,unreviewed,,
3626,s,3627,unreviewed,,
3626,ne,3726,unreviewed,,
3626,se,3727,unreviewed,,
3627,s,3628,unreviewed,,
3627,ne,3727,unreviewed,,
3627,se,3728,unreviewed,,
3628,s,3629,unreviewed,,
3628,ne,3728,unreviewed,,
3628,se,3729,unreviewed,,
3629,s,3630,unreviewed,,
3629,ne,3729,unreviewed,,
3629,se,3730,unreviewed,,
3630,s,3631,unreviewed,,
3630,ne,3730,unreviewed,,
3630,se,3731,unreviewed,,
3631,s,3632,unreviewed,,
3631,ne,3731,unreviewed,,
3631,se,3732,unreviewed,,
3632,s,3633,unreviewed,,
3632,ne,3732,unreviewed,,
3632,se,3733,unreviewed,,
3633,s,3634,unreviewed,,
3633,ne,3733,unreviewed,,
3633,se,3734,unreviewed,,
3634,s,3635,unreviewed,,
3634,ne,3734,unreviewed,,
3634,se,3735,unreviewed,,
3635,s,3636,unreviewed,,
3635,ne,3735,unreviewed,,
3635,se,3736,unreviewed,,
3636,s,3637,unreviewed,,
3636,ne,3736,unreviewed,,
3636,se,3737,unreviewed,,
3637,s,3638,unreviewed,,
3637,ne,3737,unreviewed,,
3637,se,3738,unreviewed,,
3638,s,3639,unreviewed,,
3638,ne,3738,unreviewed,,
3638,se,3739,unreviewed,,
3639,s,3640,unreviewed,,
3639,ne,3739,unreviewed,,
3639,se,3740,unreviewed,,
3640,s,3641,unreviewed,,
3640,ne,3740,unreviewed,,
3640,se,3741,unreviewed,,
3641,s,3642,unreviewed,,
3641,ne,3741,unreviewed,,
3641,se,3742,unreviewed,,
3642,ne,3742,unreviewed,,
3700,s,3701,unreviewed,,
3700,se,3800,unreviewed,,
3701,s,3702,unreviewed,,
3701,ne,3800,unreviewed,,
3701,se,3801,unreviewed,,
3702,s,3703,unreviewed,,
3702,ne,3801,unreviewed,,
3702,se,3802,unreviewed,,
3703,s,3704,unreviewed,,
3703,ne,3802,unreviewed,,
3703,se,3803,unreviewed,,
3704,s,3705,unreviewed,,
3704,ne,3803,unreviewed,,
3704,se,3804,unreviewed,,
3705,s,3706,unreviewed,,
3705,ne,3804,unreviewed,,
3705,se,3805,unreviewed,,
3706,s,3707,unreviewed,,
3706,ne,3805,unreviewed,,
3706,se,3806,unreviewed,,
3707,s,3708,unreviewed,,
3707,ne,3806,unreviewed,,
3707,se,3807,unreviewed,,
3708,s,3709,unreviewed,,
3708,ne,3807,unreviewed,,
3708,se,3808,unreviewed,,
3709,s,3710,unreviewed,,
3709,ne,3808,unreviewed,,
3709,se,3809,unreviewed,,
3710,s,3711,unreviewed,,
3710,ne,3809,unreviewed,,
3710,se,3810,unreviewed,,
3711,s,3712,unreviewed,,
3711,ne,3810,unreviewed,,
3711,se,3811,unreviewed,,
3712,s,3713,unreviewed,,
3712,ne,3811,unreviewed,,
3712,se,3812,unreviewed,,
3713,s,3714,unreviewed,,
3713,ne,3812,unreviewed,,
3713,se,3813,unreviewed,,
3714,s,3715,unreviewed,,
3714,ne,3813,unreviewed,,
3714,se,3814,unreviewed,,
3715,s,3716,unreviewed,,
3715,ne,3814,unreviewed,,
3715,se,3815,unreviewed,,
3716,s,3717,unreviewed,,
3716,ne,3815,unreviewed,,
3716,se,3816,unreviewed,,
3717,s,3718,unreviewed,,
3717,ne,3816,unreviewed,,
3717,se,3817,unreviewed,,
3718,s,3719,unreviewed,,
3718,ne,3817,unreviewed,,
3718,se,3818,unreviewed,,
3719,s,3720,unreviewed,,
3719,ne,3818,unreviewed,,
3719,se,3819,unreviewed,,
3720,s,3721,unreviewed,,
3720,ne,3819,unreviewed,,
3720,se,3820,unreviewed,,
3721,s,3722,unreviewed,,
3721,ne,3820,unreviewed,,
3721,se,3821,unreviewed,,
3722,s,3723,unreviewed,,
3722,ne,3821,unreviewed,,
3722,se,3822,unreviewed,,
3723,s,3724,unreviewed,,
3723,ne,3822,unreviewed,,
3723,se,3823,unreviewed,,
3724,s,3725,unreviewed,,
3724,ne,3823,unreviewed,,
3724,se,3824,unreviewed,,
3725,s,3726,unreviewed,,
3725,ne,3824,unreviewed,,
3725,se,3825,unreviewed,,
3726,s,3727,unreviewed,,
3726,ne,3825,unreviewed,,
3726,se,3826,unreviewed,,
3727,s,3728,unreviewed,,
3727,ne,3826,unreviewed,,
3727,se,3827,unreviewed,,
3728,s,3729,unreviewed,,
3728,ne,3827,unreviewed,,
3728,se,3828,unreviewed,,
3729,s,3730,unreviewed,,
3729,ne,3828,unreviewed,,
3729,se,3829,unreviewed,,
3730,s,3731,unreviewed,,
3730,ne,3829,unreviewed,,
3730,se,3830,unreviewed,,
3731,s,3732,unreviewed,,
3731,ne,3830,unreviewed,,
3731,se,3831,unreviewed,,
3732,s,3733,unreviewed,,
3732,ne,3831,unreviewed,,
3732,se,3832,unreviewed,,
3733,s,3734,unreviewed,,
3733,ne,3832,unreviewed,,
3733,se,3833,unreviewed,,
3734,s,3735,unreviewed,,
3734,ne,3833,unreviewed,,
3734,se,3834,unreviewed,,
3735,s,3736,unreviewed,,
3735,ne,3834,unreviewed,,
3735,se,3835,unreviewed,,
3736,s,3737,unreviewed,,
3736,ne,3835,unreviewed,,
3736,se,3836,unreviewed,,
3737,s,3738,unreviewed,,
3737,ne,3836,unreviewed,,
3737,se,3837,unreviewed,,
3738,s,3739,unreviewed,,
3738,ne,3837,unreviewed,,
3738,se,3838,unreviewed,,
3739,s,3740,unreviewed,,
3739,ne,3838,unreviewed,,
3739,se,3839,unreviewed,,
3740,s,3741,unreviewed,,
3740,ne,3839,unreviewed,,
3740,se,3840,unreviewed,,
3741,s,3742,unreviewed,,
3741,ne,3840,unreviewed,,
3741,se,3841,unreviewed,,
3742,ne,3841,unreviewed,,
3742,se,3842,unreviewed,,
3800,s,3801,unreviewed,,
3800,ne,3900,unreviewed,,
3800,se,3901,unreviewed,,
3801,s,3802,unreviewed,,
3801,ne,3901,unreviewed,,
3801,se,3902,unreviewed,,
3802,s,3803,unreviewed,,
3802,ne,3902,unreviewed,,
3802,se,3903,unreviewed,,
3803,s,3804,unreviewed,,
3803,ne,3903,unreviewed,,
3803,se,3904,unreviewed,,
3804,s,3805,unreviewed,,
3804,ne,3904,unreviewed,,
3804,se,3905,unreviewed,,
3805,s,3806,unreviewed,,
3805,ne,3905,unreviewed,,
3805,se,3906,unreviewed,,
3806,s,3807,unreviewed,,
3806,ne,3906,unreviewed,,
3806,se,3907,unreviewed,,
3807,s,3808,unreviewed,,
3807,ne,3907,unreviewed,,
3807,se,3908,unreviewed,,
3808,s,3809,unreviewed,,
3808,ne,3908,unreviewed,,
3808,se,3909,unreviewed,,
3809,s,3810,unreviewed,,
3809,ne,3909,unreviewed,,
3809,se,3910,unreviewed,,
3810,s,3811,unreviewed,,
3810,ne,3910,unreviewed,,
3810,se,3911,unreviewed,,
3811,s,3812,unreviewed,,
3811,ne,3911,unreviewed,,
3811,se,3912,unreviewed,,
3812,s,3813,unreviewed,,
3812,ne,3912,unreviewed,,
3812,se,3913,unreviewed,,
3813,s,3814,unreviewed,,
3813,ne,3913,unreviewed,,
3813,se,3914,unreviewed,,
3814,s,3815,unreviewed,,
3814,ne,3914,unreviewed,,
3814,se,3915,unreviewed,,
3815,s,3816,unreviewed,,
3815,ne,3915,unreviewed,,
3815,se,3916,unreviewed,,
3816,s,3817,unreviewed,,
3816,ne,3916,unreviewed,,
3816,se,3917,unreviewed,,
3817,s,3818,unreviewed,,
3817,ne,3917,unreviewed,,
3817,se,3918,unreviewed,,
3818,s,3819,unreviewed,,
3818,ne,3918,unreviewed,,
3818,se,3919,unreviewed,,
3819,s,3820,unreviewed,,
3819,ne,3919,unreviewed,,
3819,se,3920,unreviewed,,
3820,s,3821,unreviewed,,
3820,ne,3920,unreviewed,,
3820,se,3921,unreviewed,,
3821,s,3822,unreviewed,,
3821,ne,3921,unreviewed,,
3821,se,3922,unreviewed,,
3822,s,3823,unreviewed,,
3822,ne,3922,unreviewed,,
3822,se,3923,unreviewed,,
3823,s,3824,unreviewed,,
3823,ne,3923,unreviewed,,
3823,se,3924,unreviewed,,
3824,s,3825,unreviewed,,
3824,ne,3924,unreviewed,,
3824,se,3925,unreviewed,,
3825,s,3826,unreviewed,,
3825,ne,3925,unreviewed,,
3825,se,3926,unreviewed,,
3826,s,3827,unreviewed,,
3826,ne,3926,unreviewed,,
3826,se,3927,unreviewed,,
3827,s,3828,unreviewed,,
3827,ne,3927,unreviewed,,
3827,se,3928,unreviewed,,
3828,s,3829,unreviewed,,
3828,ne,3928,unreviewed,,
3828,se,3929,unreviewed,,
3829,s,3830,unreviewed,,
3829,ne,3929,unreviewed,,
3829,se,3930,unreviewed,,
3830,s,3831,unreviewed,,
3830,ne,3930,unreviewed,,
3830,se,3931,unreviewed,,
3831,s,3832,unreviewed,,
3831,ne,3931,unreviewed,,
3831,se,3932,unreviewed,,
3832,s,3833,unreviewed,,
3832,ne,3932,unreviewed,,
3832,se,3933,unreviewed,,
3833,s,3834,unreviewed,,
3833,ne,3933,unreviewed,,
3833,se,3934,unreviewed,,
3834,s,3835,unreviewed,,
3834,ne,3934,unreviewed,,
3834,se,3935,unreviewed,,
3835,s,3836,unreviewed,,
3835,ne,3935,unreviewed,,
3835,se,3936,unreviewed,,
3836,s,3837,unreviewed,,
3836,ne,3936,unreviewed,,
3836,se,3937,unreviewed,,
3837,s,3838,unreviewed,,
3837,ne,3937,unreviewed,,
3837,se,3938,unreviewed,,
3838,s,3839,unreviewed,,
3838,ne,3938,unreviewed,,
3838,se,3939,unreviewed,,
3839,s,3840,unreviewed,,
3839,ne,3939,unreviewed,,
3839,se,3940,unreviewed,,
3840,s,3841,unreviewed,,
3840,ne,3940,unreviewed,,
3840,se,3941,unreviewed,,
3841,s,3842,unreviewed,,
3841,ne,3941,unreviewed,,
3841,se,3942,unreviewed,,
3842,ne,3942,unreviewed,,
3900,s,3901,unreviewed,,
3900,se,4000,unreviewed,,
3901,s,3902,unreviewed,,
3901,ne,4000,unreviewed,,
3901,se,4001,unreviewed,,
3902,s,3903,unreviewed,,
3902,ne,4001,unreviewed,,
3902,se,4002,unreviewed,,
3903,s,3904,unreviewed,,
3903,ne,4002,unreviewed,,
3903,se,4003,unreviewed,,
3904,s,3905,unreviewed,,
3904,ne,4003,unreviewed,,
3904,se,4004,unreviewed,,
3905,s,3906,unreviewed,,
3905,ne,4004,unreviewed,,
3905,se,4005,unreviewed,,
3906,s,3907,unreviewed,,
3906,ne,4005,unreviewed,,
3906,se,4006,unreviewed,,
3907,s,3908,unreviewed,,
3907,ne,4006,unreviewed,,
3907,se,4007,unreviewed,,
3908,s,3909,unreviewed,,
3908,ne,4007,unreviewed,,
3908,se,4008,unreviewed,,
3909,s,3910,unreviewed,,
3909,ne,4008,unreviewed,,
3909,se,4009,unreviewed,,
3910,s,3911,unreviewed,,
3910,ne,4009,unreviewed,,
3910,se,4010,unreviewed,,
3911,s,3912,unreviewed,,
3911,ne,4010,unreviewed,,
3911,se,4011,unreviewed,,
3912,s,3913,unreviewed,,
3912,ne,4011,unreviewed,,
3912,se,4012,unreviewed,,
3913,s,3914,unreviewed,,
3913,ne,4012,unreviewed,,
3913,se,4013,unreviewed,,
3914,s,3915,unreviewed,,
3914,ne,4013,unreviewed,,
3914,se,4014,unreviewed,,
3915,s,3916,unreviewed,,
3915,ne,4014,unreviewed,,
3915,se,4015,unreviewed,,
3916,s,3917,unreviewed,,
3916,ne,4015,unreviewed,,
3916,se,4016,unreviewed,,
3917,s,3918,unreviewed,,
3917,ne,4016,unreviewed,,
3917,se,4017,unreviewed,,
3918,s,3919,unreviewed,,
3918,ne,4017,unreviewed,,
3918,se,4018,unreviewed,,
3919,s,3920,unreviewed,,
3919,ne,4018,unreviewed,,
3919,se,4019,unreviewed,,
3920,s,3921,unreviewed,,
3920,ne,4019,unreviewed,,
3920,se,4020,unreviewed,,
3921,s,3922,unreviewed,,
3921,ne,4020,unreviewed,,
3921,se,4021,unreviewed,,
3922,s,3923,unreviewed,,
3922,ne,4021,unreviewed,,
3922,se,4022,unreviewed,,
3923,s,3924,unreviewed,,
3923,ne,4022,unreviewed,,
3923,se,4023,unreviewed,,
3924,s,3925,unreviewed,,
3924,ne,4023,unreviewed,,
3924,se,4024,unreviewed,,
3925,s,3926,unreviewed,,
3925,ne,4024,unreviewed,,
3925,se,4025,unreviewed,,
3926,s,3927,unreviewed,,
3926,ne,4025,unreviewed,,
3926,se,4026,unreviewed,,
3927,s,3928,unreviewed,,
3927,ne,4026,unreviewed,,
3927,se,4027,unreviewed,,
3928,s,3929,unreviewed,,
3928,ne,4027,unreviewed,,
3928,se,4028,unreviewed,,
3929,s,3930,unreviewed,,
3929,ne,4028,unreviewed,,
3929,se,4029,unreviewed,,
3930,s,3931,unreviewed,,
3930,ne,4029,unreviewed,,
3930,se,4030,unreviewed,,
3931,s,3932,unreviewed,,
3931,ne,4030,unreviewed,,
3931,se,4031,unreviewed,,
3932,s,3933,unreviewed,,
3932,ne,4031,unreviewed,,
3932,se,4032,unreviewed,,
3933,s,3934,unreviewed,,
3933,ne,4032,unreviewed,,
3933,se,4033,unreviewed,,
3934,s,3935,unreviewed,,
3934,ne,4033,unreviewed,,
3934,se,4034,unreviewed,,
3935,s,3936,unreviewed,,
3935,ne,4034,unreviewed,,
3935,se,4035,unreviewed,,
3936,s,3937,unreviewed,,
3936,ne,4035,unreviewed,,
3936,se,4036,unreviewed,,
3937,s,3938,unreviewed,,
3937,ne,4036,unreviewed,,
3937,se,4037,unreviewed,,
3938,s,3939,unreviewed,,
3938,ne,4037,unreviewed,,
3938,se,4038,unreviewed,,
3939,s,3940,unreviewed,,
3939,ne,4038,unreviewed,,
3939,se,4039,unreviewed,,
3940,s,3941,unreviewed,,
3940,ne,4039,unreviewed,,
3940,se,4040,unreviewed,,
3941,s,3942,unreviewed,,
3941,ne,4040,unreviewed,,
3941,se,4041,unreviewed,,
3942,ne,4041,unreviewed,,
3942,se,4042,unreviewed,,
4000,s,4001,unreviewed,,
4000,ne,4100,unreviewed,,
4000,se,4101,unreviewed,,
4001,s,4002,unreviewed,,
4001,ne,4101,unreviewed,,
4001,se,4102,unreviewed,,
4002,s,4003,unreviewed,,
4002,ne,4102,unreviewed,,
4002,se,4103,unreviewed,,
4003,s,4004,unreviewed,,
4003,ne,4103,unreviewed,,
4003,se,4104,unreviewed,,
4004,s,4005,unreviewed,,
4004,ne,4104,unreviewed,,
4004,se,4105,unreviewed,,
4005,s,4006,unreviewed,,
4005,ne,4105,unreviewed,,
4005,se,4106,unreviewed,,
4006,s,4007,unreviewed,,
4006,ne,4106,unreviewed,,
4006,se,4107,unreviewed,,
4007,s,4008,unreviewed,,
4007,ne,4107,unreviewed,,
4007,se,4108,unreviewed,,
4008,s,4009,unreviewed,,
4008,ne,4108,unreviewed,,
4008,se,4109,unreviewed,,
4009,s,4010,unreviewed,,
4009,ne,4109,unreviewed,,
4009,se,4110,unreviewed,,
4010,s,4011,unreviewed,,
4010,ne,4110,unreviewed,,
4010,se,4111,unreviewed,,
4011,s,4012,unreviewed,,
4011,ne,4111,unreviewed,,
4011,se,4112,unreviewed,,
4012,s,4013,unreviewed,,
4012,ne,4112,unreviewed,,
4012,se,4113,unreviewed,,
4013,s,4014,unreviewed,,
4013,ne,4113,unreviewed,,
4013,se,4114,unreviewed,,
4014,s,4015,unreviewed,,
4014,ne,4114,unreviewed,,
4014,se,4115,unreviewed,,
4015,s,4016,unreviewed,,
4015,ne,4115,unreviewed,,
4015,se,4116,unreviewed,,
4016,s,4017,unreviewed,,
4016,ne,4116,unreviewed,,
4016,se,4117,unreviewed,,
4017,s,4018,unreviewed,,
4017,ne,4117,unreviewed,,
4017,se,4118,unreviewed,,
4018,s,4019,unreviewed,,
4018,ne,4118,unreviewed,,
4018,se,4119,unreviewed,,
4019,s,4020,unreviewed,,
4019,ne,4119,unreviewed,,
4019,se,4120,unreviewed,,
4020,s,4021,unreviewed,,
4020,ne,4120,unreviewed,,
4020,se,4121,unreviewed,,
4021,s,4022,unreviewed,,
4021,ne,4121,unreviewed,,
4021,se,4122,unreviewed,,
4022,s,4023,unreviewed,,
4022,ne,4122,unreviewed,,
4022,se,4123,unreviewed,,
4023,s,4024,unreviewed,,
4023,ne,4123,unreviewed,,
4023,se,4124,unreviewed,,
4024,s,4025,unreviewed,,
4024,ne,4124,unreviewed,,
4024,se,4125,unreviewed,,
4025,s,4026,unreviewed,,
4025,ne,4125,unreviewed,,
4025,se,4126,unreviewed,,
4026,s,4027,unreviewed,,
4026,ne,4126,unreviewed,,
4026,se,4127,unreviewed,,
4027,s,4028,unreviewed,,
4027,ne,4127,unreviewed,,
4027,se,4128,unreviewed,,
4028,s,4029,unreviewed,,
4028,ne,4128,unreviewed,,
4028,se,4129,unreviewed,,
4029,s,4030,unreviewed,,
4029,ne,4129,unreviewed,,
4029,se,4130,unreviewed,,
4030,s,4031,unreviewed,,
4030,ne,4130,unreviewed,,
4030,se,4131,unreviewed,,
4031,s,4032,unreviewed,,
4031,ne,4131,unreviewed,,
4031,se,4132,unreviewed,,
4032,s,4033,unreviewed,,
4032,ne,4132,unreviewed,,
4032,se,4133,unreviewed,,
4033,s,4034,unreviewed,,
4033,ne,4133,unreviewed,,
4033,se,4134,unreviewed,,
4034,s,4035,unreviewed,,
4034,ne,4134,unreviewed,,
4034,se,4135,unreviewed,,
4035,s,4036,unreviewed,,
4035,ne,4135,unreviewed,,
4035,se,4136,unreviewed,,
4036,s,4037,unreviewed,,
4036,ne,4136,unreviewed,,
4036,se,4137,unreviewed,,
4037,s,4038,unreviewed,,
4037,ne,4137,unreviewed,,
4037,se,4138,unreviewed,,
4038,s,4039,unreviewed,,
4038,ne,4138,unreviewed,,
4038,se,4139,unreviewed,,
4039,s,4040,unreviewed,,
4039,ne,4139,unreviewed,,
4039,se,4140,unreviewed,,
4040,s,4041,unreviewed,,
4040,ne,4140,unreviewed,,
4040,se,4141,unreviewed,,
4041,s,4042,unreviewed,,
4041,ne,4141,unreviewed,,
4041,se,4142,unreviewed,,
4042,ne,4142,unreviewed,,
4100,s,4101,unreviewed,,
4101,s,4102,unreviewed,,
4102,s,4103,unreviewed,,
4103,s,4104,unreviewed,,
4104,s,4105,unreviewed,,
4105,s,4106,unreviewed,,
4106,s,4107,unreviewed,,
4107,s,4108,unreviewed,,
4108,s,4109,unreviewed,,
4109,s,4110,unreviewed,,
4110,s,4111,unreviewed,,
4111,s,4112,unreviewed,,
4112,s,4113,unreviewed,,
4113,s,4114,unreviewed,,
4114,s,4115,unreviewed,,
4115,s,4116,unreviewed,,
4116,s,4117,unreviewed,,
4117,s,4118,unreviewed,,
4118,s,4119,unreviewed,,
4119,s,4120,unreviewed,,
4120,s,4121,unreviewed,,
4121,s,4122,unreviewed,,
4122,s,4123,unreviewed,,
4123,s,4124,unreviewed,,
4124,s,4125,unreviewed,,
4125,s,4126,unreviewed,,
4126,s,4127,unreviewed,,
4127,s,4128,unreviewed,,
4128,s,4129,unreviewed,,
4129,s,4130,unreviewed,,
4130,s,4131,unreviewed,,
4131,s,4132,unreviewed,,
4132,s,4133,unreviewed,,
4133,s,4134,unreviewed,,
4134,s,4135,unreviewed,,
4135,s,4136,unreviewed,,
4136,s,4137,unreviewed,,
4137,s,4138,unreviewed,,
4138,s,4139,unreviewed,,
4139,s,4140,unreviewed,,
4140,s,4141,unreviewed,,
4141,s,4142,unreviewed,,
